OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-23,Baltimore Harbor,Estuary,Patapsco River L N Br,02060003,,,,,39.25,-76.6167,,,,GPS-Unspecified,NAD83,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-B051,Georges Run nr Beckleysville Md,River/Stream,,02060003,,,,,39.6256,-76.772533,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-B101,Piney Run at Dover Md,River/Stream,,02060003,,,,,39.5216,-76.766,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-B121,Gunpowder Falls at Glencoe Md,River/Stream,,02060003,,,,,39.54969,-76.63595,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-B141,BCO016,River/Stream,,02060003,,,,,39.57229,-76.54035,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,025,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-B151,NB Patapsco River at Cedarhurst Md,River/Stream,,02060003,,,,,39.499583,-76.882516,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,013,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-B161,Gwynns Falls nr Delight Md,River/Stream,,02060003,,,,,39.44345,-76.783083,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-B181,Beaverdam Run at Cockeysville Md,River/Stream,,02060003,,,,,39.48576,-76.64558,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-B191,Overshot Run gunpowder study,River/Stream,,02060003,,,,,39.49615,-76.56945,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-B192,BACO SB2 long term monitoring site,River/Stream,,02060003,,,,,39.43995,-76.5969,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-B201,Long Green Pike  Industrial Area,River/Stream,,02060003,,,,,39.4696,-76.49076,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-B211,Long Green Creek at Glen Arm Md,River/Stream,,02060003,,,,,39.45721,-76.48042,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-B212,Little Gunpowder Falls at Laurel Brook Md,River/Stream,,02060003,,,,,39.50447,-76.43004,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-B241,Red Run,River/Stream,,02060003,,,,,39.402,-76.78787,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-B251,JF02,River/Stream,,02060003,,,,,39.41293,-76.70568,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-B252,LGF4,River/Stream,,02060003,,,,,39.37096,-76.74246,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-B261,Roland Run York Road corridor  urbanized w commind,River/Stream,,02060003,,,,,39.39852,-76.6492,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-B262,Jones Falls at Sorrento Md,River/Stream,,02060003,,,,,39.39189,-76.66084,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-B263,Cold Spring near light rail60in oufall city,River/Stream,,02060003,,,,,39.345717,-76.6491,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-B271,BACO LQ3 mostly industrial,River/Stream,,02060003,,,,,39.42504,-76.59795,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-B281,Jennifer Branch  old residential development wo sw controls,River/Stream,,02060003,,,,,39.40681,-76.50381,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-B282,HR08,River/Stream,,02060003,,,,,39.42518,-76.49302,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-B321,Patapsco River at Hollofield Md,River/Stream,,02060003,,,,,39.31,-76.793283,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,027,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-B324,Miller Run Hot Spot rec by SS BCO,River/Stream,,02060003,,,,,39.29352,-76.776333,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-B331,Dead Run at Franklintown Md,River/Stream,,02060003,,,,,39.31155,-76.716666,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-B332,Gwynns Falls at Villa Nova Md,River/Stream,,02060003,,,,,39.346433,-76.734083,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-B333,Powder Mill Hot Spot rec by SS BCO Possible sanitary sewer,River/Stream,,02060003,,,,,39.32475,-76.714666,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-B351,Jones Falls at Maryland Ave at Baltimore,River/Stream,,02060003,,,,,39.30755,-76.61755,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-B352,Herring Run at Hamilton Road,River/Stream,,02060003,,,,,39.356667,-76.572778,,,,Unknown,WGS84,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-B353,Herring Run at Harford road,River/Stream,,02060003,,,,,39.333333,-76.576389,,,,Unknown,WGS84,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-B361,Moores Run at Pulaski Highway,River/Stream,,02060003,,,,,39.309444,-76.530833,,,,Unknown,WGS84,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-B362,Moores Run at Radeke Avenue,River/Stream,,02060003,,,,,39.33,-76.534722,,,,Unknown,WGS84,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-B363,Red House Run at Pulaski,River/Stream,,02060003,,,,,39.3166,-76.51593,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-B371,BACO MR005 Transportation industrial commercial,River/Stream,,02060003,,,,,39.33056,-76.44727,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-B372,Deep Creek Lake,Riverine Impoundment,,02060003,,,,,39.3057,-76.4521,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-B373,Stemmers Run at Race road,River/Stream,,02060003,,,,,39.33145,-76.47598,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-B381,Frog Morter Industrial,River/Stream,,02060003,,,,,39.33516,-76.40231,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-B411,EB Herbert Run at Arbutus Md,River/Stream,,02060003,,,,,39.23982,-76.69245,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-B421,Gwynns Falls at Washington Blvd,River/Stream,,02060003,,,,,39.27132,-76.6479,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-B422,Maidens Choice BACI SIS sampling site  includes metals,River/Stream,,02060003,,,,,39.27629,-76.66232,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-B423,Patapsco at Hammonds Ferry,River/Stream,,02060003,,,,,39.23143,-76.66422,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-B441,Bread and Cheese Creek,River/Stream,,02060003,,,,,39.28363,-76.49187,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-BR101,Back River,Estuary,,02060003,,,,,39.288889,-76.485278,,,,Unknown,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-BR109,Back River,Estuary,,02060003,,,,,39.293333,-76.474444,,,,Unknown,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-BR120,Back River,Estuary,,02060003,,,,,39.300278,-76.485278,,,,Unknown,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-BR125,Back River,Estuary,,02060003,,,,,39.304722,-76.503611,,,,Unknown,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-BR126,Back River,Estuary,,02060003,,,,,39.305278,-76.499167,,,,Unknown,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-BR131,Back River,Estuary,,02060003,,,,,39.308611,-76.545556,,,,Unknown,WGS84,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-BR133,Back River,Estuary,,02060003,,,,,39.308333,-76.5175,,,,Unknown,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-BR134,Back River,Estuary,,02060003,,,,,39.308611,-76.489722,,,,Unknown,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-BR135,Back River,Estuary,,02060003,,,,,39.307222,-76.512778,,,,Unknown,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-BR14,Back River,Estuary,,02060003,,,,,39.240556,-76.415556,,,,Unknown,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-BR140,Back River,Estuary,,02060003,,,,,39.312222,-76.515556,,,,Unknown,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-BR145,Back River,Estuary,,02060003,,,,,39.314444,-76.516111,,,,Unknown,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-BR152,Back River,Estuary,,02060003,,,,,39.319444,-76.485,,,,Unknown,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-BR164,Back River,Estuary,,02060003,,,,,39.326667,-76.511111,,,,Unknown,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-BR171,Back River,Estuary,,02060003,,,,,39.33,-76.473889,,,,Unknown,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-BR182,Back River,Estuary,,02060003,,,,,39.341389,-76.581111,,,,Unknown,WGS84,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-BR218,Back River,Estuary,,02060003,,,,,39.373889,-76.584444,,,,Unknown,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-BR223,Back River,Estuary,,02060003,,,,,39.384444,-76.556111,,,,Unknown,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-BR27,Back River,Estuary,,02060003,,,,,39.246944,-76.448611,,,,Unknown,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-BR29,Back River,Estuary,,02060003,,,,,39.246944,-76.434444,,,,Unknown,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-BR36,Back River,Estuary,,02060003,,,,,39.265278,-76.452778,,,,Unknown,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-BR50,Back River,Estuary,,02060003,,,,,39.253611,-76.411389,,,,Unknown,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-BR55,Back River,Estuary,,02060003,,,,,39.259167,-76.445556,,,,Unknown,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-BR60,Back River,Estuary,,02060003,,,,,39.268889,-76.453056,,,,Unknown,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-BR74,Back River,Estuary,,02060003,,,,,39.275278,-76.444444,,,,Unknown,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-BR8,Back River,Estuary,,02060003,,,,,39.236111,-76.406667,,,,Unknown,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-BR89,Back River,Estuary,,02060003,,,,,39.283056,-76.438889,,,,Unknown,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-BR91,Back River,Estuary,,02060003,,,,,39.286667,-76.466944,,,,Unknown,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-C211,Hampstead WWTP downstream of outfall,River/Stream,,02060003,,,,,39.59685,-76.834783,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,013,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-C211A,"Hampstead WWTP, upstream",River/Stream,,02060003,,,,,39.59685,-76.834783,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,013,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-C211B,Hampstead WWTP effluent,River/Stream,,02060003,,,,,39.59685,-76.834783,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,013,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-C261,Beaver Run nr Finksburg Md,River/Stream,,02060003,,,,,39.4897,-76.902833,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,013,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-C301,Morgan Run nr Louisville Md,River/Stream,,02060003,,,,,39.45215,-76.95585,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,013,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-C361,C361,River/Stream,,02060003,,,,,39.35342,-76.89703,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,013,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-CHARM-09,Bear Creek,Estuary,,02060003,,,,,39.251389,-76.489167,,,,GPS-Unspecified,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-CHARM-09_02,Bear Creek,Estuary,,02060003,,,,,39.239833,-76.481667,,,,GPS-Unspecified,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-CHARM-09_03,Bear Creek,Estuary,,02060003,,,,,39.246833,-76.4915,,,,GPS-Unspecified,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-CHARM-09_04,Bear Creek,Estuary,,02060003,,,,,39.249333,-76.5025,,,,GPS-Unspecified,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-CHARM-09_05,Bear Creek,Estuary,,02060003,,,,,39.253167,-76.475333,,,,GPS-Unspecified,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-CHARM-09_06,Bear Creek,Estuary,,02060003,,,,,39.2615,-76.469333,,,,GPS-Unspecified,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-CHARM-09_07,Bear Creek,Estuary,,02060003,,,,,39.273167,-76.485167,,,,GPS-Unspecified,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-CHARM-09_08,Bear Creek,Estuary,,02060003,,,,,39.260667,-76.485333,,,,GPS-Unspecified,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-CHARM-09_09,Bear Creek,Estuary,,02060003,,,,,39.259833,-76.495667,,,,GPS-Unspecified,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-CHARM-13,Sollers Point,Estuary,,02060003,,,,,39.236111,-76.543056,,,,GPS-Unspecified,WGS84,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-CHARM-14,Channel Inside Key Bridge,Estuary,,02060003,,,,,39.236111,-76.543056,,,,GPS-Unspecified,WGS84,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-CHARM-16,Colgate Creek,Estuary,,02060003,,,,,39.251667,-76.537778,,,,GPS-Unspecified,WGS84,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-CHARM-19,Channel Outside Fort McHenry,Estuary,,02060003,,,,,39.246389,-76.553611,,,,GPS-Unspecified,WGS84,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-CHARM-20,Outer Northwest Branch,Estuary,,02060003,,,,,39.270556,-76.576111,,,,GPS-Unspecified,WGS84,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-CHARM-21,Inner Northwest Branch,Estuary,,02060003,,,,,39.281111,-76.603333,,,,GPS-Unspecified,WGS84,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-CHARM-22,Middle Branch,Estuary,,02060003,,,,,39.255278,-76.6,,,,GPS-Unspecified,WGS84,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-CHARM-23,Gwynns Falls output,River/Stream,,02060003,,,,,39.26245,-76.624383,,,,GPS-Unspecified,WGS84,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-CHARM-G1,Gwynns Falls upstream; Villa Nova G1,River/Stream,,02060003,,,,,39.346111,-76.734167,,,,GPS-Unspecified,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-CHARM-G1.5,Gwynns Falls upstream; Dead Run G1.5,River/Stream,,02060003,,,,,39.308333,-76.708333,,,,GPS-Unspecified,WGS84,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-CHARM-G2,Gwynns Falls downstream; Carrol Park G2,River/Stream,,02060003,,,,,39.271389,-76.478889,,,,GPS-Unspecified,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-CHARM-J1,Jones Falls upstream; J1,River/Stream,,02060003,,,,,39.310278,-76.6175,,,,GPS-Unspecified,WGS84,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-CHARM-J2,Jones Falls downstream; J2,River/Stream,,02060003,,,,,39.283889,-76.603889,,,,GPS-Unspecified,WGS84,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-H051,Henryton  existing USGS gauge closed 1980,River/Stream,,02060003,,,,,39.35063,-76.91357,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,027,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-LI01,NPA0038,Reservoir,,02060003,,,,,39.38035,-76.53535,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,005,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-LI02,NPA0071,Reservoir,,02060003,,,,,39.24522,-76.53005,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-LI03,NPA0101,Reservoir,,02060003,,,,,39.25714,-76.53814,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,510,,,,,,,,,STORET
MDEDAT03_WQX,Maryland Dept. of the Environment Toxics Data,MDEDAT03_WQX-LI04,NPA0164,Reservoir,,02060003,,,,,39.27687,-76.53498,,,,GPS Carrier Phase Kinematic Relative Position,WGS84,,,,,,,US,24,510,,,,,,,,,STORET
